Lead Origin,Lead Source,Do Not Email,Do Not Call,TotalVisits,Total Time Spent on Website,Page Views Per Visit,Last Activity,Country,Specialization,How did you hear about X Education,What is your current occupation,What matters most to you in choosing a course,Search,Newspaper Article,X Education Forums,Newspaper,Digital Advertisement,Through Recommendations,Tags,Lead Quality,Lead Profile,City,Asymmetrique Activity Index,Asymmetrique Profile Index,Asymmetrique Activity Score,Asymmetrique Profile Score,A free copy of Mastering The Interview,Last Notable Activity,Lead_Score (%)
1.0,3,0,0,4.0,1175,4.0,5,12,1,8,4,0,0,0,0,0,0,0,19,1,2,5,1,1,14.3062524890482,16.3448825169255,0,4,99.99906
1.0,1,0,0,8.0,1517,8.0,5,33,17,6,4,0,0,0,0,0,0,0,2,1,3,1,1,1,14.3062524890482,16.3448825169255,1,4,99.99947
0.0,6,0,0,0.0,0,0.0,12,12,0,6,4,0,0,0,0,0,0,0,19,1,3,5,1,1,14.3062524890482,16.3448825169255,0,12,99.285065
0.0,6,0,0,0.0,0,0.0,12,12,10,6,4,0,0,0,0,0,0,0,19,1,3,5,1,1,14.3062524890482,16.3448825169255,0,12,99.921486
0.0,6,0,0,0.0,0,0.0,12,12,13,6,4,0,0,0,0,0,0,0,19,1,3,1,1,1,14.3062524890482,16.3448825169255,0,12,99.99572
1.0,1,0,0,2.0,1178,2.0,5,12,7,6,4,0,0,0,0,0,0,0,19,1,2,3,1,1,14.3062524890482,16.3448825169255,1,4,99.94525
1.0,1,0,0,8.0,1499,8.0,12,12,14,3,5,0,0,0,0,0,0,0,19,2,4,5,1,1,14.3062524890482,16.3448825169255,0,12,99.99473
1.0,1,0,0,2.0,203,2.0,12,12,4,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,1,12,97.85585
0.0,6,0,0,0.0,0,0.0,5,12,9,6,4,0,0,0,0,0,0,0,19,2,3,2,1,1,14.3062524890482,16.3448825169255,0,4,99.26298
0.0,7,0,0,2.0,1223,2.0,12,12,4,6,4,0,0,0,0,0,0,0,7,1,3,1,1,1,14.3062524890482,16.3448825169255,0,12,99.927826
0.0,6,0,0,0.0,0,0.0,12,12,11,6,4,0,0,0,0,0,0,0,19,0,3,1,1,1,14.3062524890482,16.3448825169255,0,12,99.99099
2.0,10,0,0,0.0,0,0.0,12,12,7,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,12,99.97846
2.0,10,0,0,0.0,0,0.0,12,12,4,6,3,0,0,0,0,0,0,0,19,1,2,0,1,1,14.3062524890482,16.3448825169255,0,12,99.99595
2.0,10,0,0,3.4452378336812,1010,2.36281994946721,5,12,10,6,4,0,0,0,0,0,0,0,2,0,3,0,1,1,14.3062524890482,16.3448825169255,0,8,99.99909
2.0,10,0,0,0.0,0,0.0,5,12,15,6,4,0,0,0,0,0,0,0,2,2,2,0,1,1,14.3062524890482,16.3448825169255,0,4,99.97917
1.0,3,0,0,9.0,1066,3.0,12,12,10,0,4,0,0,0,0,0,0,0,19,2,4,0,1,0,13.0,18.0,0,12,97.47357
1.0,3,0,0,3.0,1019,3.0,12,12,10,8,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,12,99.787865
1.0,1,0,0,2.0,1575,2.0,12,12,6,6,4,0,0,0,0,0,0,0,19,2,4,3,1,1,14.3062524890482,16.3448825169255,1,12,99.861946
0.0,6,0,0,0.0,0,0.0,12,12,1,6,4,0,0,0,0,0,0,0,19,0,3,0,1,1,14.3062524890482,16.3448825169255,0,12,99.95667
1.0,1,0,0,3.0,1346,3.0,12,12,10,6,5,0,0,0,0,0,0,0,19,2,4,5,1,1,14.3062524890482,16.3448825169255,1,12,99.9997
1.0,1,0,0,9.0,1324,3.0,5,12,7,6,4,0,0,0,0,0,0,0,19,1,4,0,1,1,14.3062524890482,16.3448825169255,1,4,99.97612
1.0,3,0,0,2.0,1004,2.0,12,12,4,8,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,12,99.70955
0.0,3,0,0,2.0,1129,1.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,12,99.870255
2.0,10,0,0,3.4452378336812,1620,2.36281994946721,5,12,15,6,4,0,0,0,0,0,0,0,2,2,4,4,1,1,14.3062524890482,16.3448825169255,0,8,99.994835
2.0,10,0,0,0.0,0,0.0,5,12,10,6,4,0,0,0,0,0,0,0,19,1,3,5,1,1,14.3062524890482,16.3448825169255,0,4,98.76833
1.0,1,0,0,7.0,1284,3.5,12,12,7,9,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,1,12,99.99871
0.0,7,0,0,5.0,1229,2.5,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,12,80.48618
0.0,1,0,0,10.0,1398,2.5,12,12,7,3,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,1,12,99.76605
1.0,3,0,0,4.0,952,4.0,5,12,12,4,4,0,0,0,0,0,0,0,19,1,3,1,1,1,14.3062524890482,16.3448825169255,0,4,99.91115
0.0,6,0,0,0.0,0,0.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,12,89.26925
0.0,11,0,0,2.0,476,1.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,12,98.86579
0.0,3,0,0,2.0,1226,2.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,12,92.62218
1.0,1,0,0,10.0,900,5.0,12,12,8,6,4,0,0,0,0,0,0,0,19,2,4,2,1,1,14.3062524890482,16.3448825169255,1,12,99.121735
1.0,1,0,0,4.0,1609,4.0,12,12,12,6,4,0,0,0,0,0,0,0,19,2,4,3,1,1,14.3062524890482,16.3448825169255,1,12,99.91172
0.0,6,0,0,0.0,0,0.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,12,89.26925
1.0,3,0,0,5.0,1063,2.5,5,12,4,4,4,0,0,0,0,0,0,0,19,2,3,5,1,1,14.3062524890482,16.3448825169255,0,4,99.60051
1.0,3,0,0,4.0,1416,4.0,12,12,7,3,4,0,0,0,0,0,0,0,19,2,4,5,1,1,14.3062524890482,16.3448825169255,0,12,98.690575
1.0,3,0,0,4.0,1544,4.0,12,12,12,3,4,0,0,0,0,0,0,0,19,2,4,1,1,1,14.3062524890482,16.3448825169255,0,12,99.78388
0.0,6,0,0,0.0,0,0.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,12,89.26925
0.0,6,0,0,0.0,0,0.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,12,99.96108
1.0,3,0,0,2.0,1495,2.0,12,12,7,9,4,0,0,0,0,0,0,0,19,0,3,2,1,1,14.3062524890482,16.3448825169255,0,12,99.999954
1.0,3,0,0,4.0,1701,4.0,12,12,10,3,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,12,99.42339
1.0,1,0,0,2.0,1659,2.0,5,12,8,6,4,0,0,0,0,0,0,0,19,1,2,2,1,1,14.3062524890482,16.3448825169255,1,4,99.98474
0.0,3,0,0,8.0,1036,4.0,12,12,7,8,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,12,99.95972
1.0,3,0,0,3.0,1637,3.0,5,12,0,9,4,0,0,0,0,0,0,0,19,1,3,0,1,1,14.3062524890482,16.3448825169255,0,4,99.99905
1.0,3,0,0,2.0,665,2.0,12,12,10,3,4,0,0,0,0,0,0,0,19,2,4,3,1,1,14.3062524890482,16.3448825169255,0,12,98.8379
1.0,3,0,0,4.0,1081,4.0,12,12,4,0,4,0,0,0,0,0,0,0,19,2,4,2,1,1,14.3062524890482,16.3448825169255,0,12,97.42986
0.0,6,0,0,0.0,0,0.0,12,12,15,6,4,0,0,0,0,0,0,0,8,3,4,4,1,1,14.3062524890482,16.3448825169255,0,12,99.64901
0.0,3,0,0,3.0,1490,3.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,12,99.99818
1.0,3,0,0,4.0,429,4.0,12,12,17,2,5,0,0,0,0,0,0,0,19,2,3,5,1,1,14.3062524890482,16.3448825169255,0,12,99.99809
1.0,1,0,0,5.0,1298,2.5,10,12,7,3,4,0,0,0,0,0,0,0,10,2,4,3,1,1,14.3062524890482,16.3448825169255,1,10,99.95839
0.0,6,0,0,0.0,0,0.0,5,12,15,6,4,0,0,0,0,0,0,0,19,1,3,0,1,1,14.3062524890482,16.3448825169255,0,4,99.80332
1.0,1,0,0,5.0,1540,2.5,5,12,10,8,5,0,0,0,0,0,0,0,19,1,4,3,1,1,14.3062524890482,16.3448825169255,1,4,99.99977
1.0,3,0,0,6.0,1027,3.0,10,12,10,7,4,0,0,0,0,0,0,0,2,0,3,0,1,0,13.0,20.0,1,10,99.71343
0.0,6,0,0,0.0,0,0.0,5,12,10,6,4,1,0,0,0,0,0,0,10,1,3,0,1,1,14.3062524890482,16.3448825169255,0,8,98.250565
1.0,3,0,0,5.0,1220,2.5,12,12,4,2,4,0,0,0,0,0,0,0,1,2,3,0,1,1,14.3062524890482,16.3448825169255,0,12,98.67944
1.0,1,0,0,4.0,1225,4.0,12,12,10,8,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,12,99.88685
1.0,3,0,0,3.0,1270,3.0,12,12,11,9,4,0,0,0,0,0,0,0,19,0,3,5,1,1,14.3062524890482,16.3448825169255,0,12,99.99933
1.0,3,0,0,4.0,874,4.0,12,12,14,8,5,0,0,0,0,0,0,0,19,2,4,5,1,1,14.3062524890482,16.3448825169255,0,12,99.99911
0.0,3,0,0,2.0,848,1.0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,4,96.58787
2.0,10,0,0,0.0,0,0.0,3,12,15,6,4,0,0,0,0,0,0,0,2,1,4,4,1,1,14.3062524890482,16.3448825169255,0,2,99.9416
2.0,10,0,0,0.0,0,0.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,12,99.99387
1.0,7,0,0,7.0,1549,7.0,12,12,7,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,1,12,99.94748
1.0,7,0,0,5.0,1019,5.0,12,12,5,6,5,0,0,0,0,0,0,0,19,2,3,3,1,1,14.3062524890482,16.3448825169255,1,12,99.999214
1.0,3,0,0,4.0,2111,4.0,12,12,4,4,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,12,97.27192
0.0,6,0,0,0.0,0,0.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,12,89.26925
0.0,7,1,0,2.0,1049,2.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,12,98.83056
0.0,3,0,0,2.0,1520,2.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,12,99.896034
1.0,1,0,0,6.0,954,3.0,5,12,7,6,4,0,0,0,0,0,0,0,2,1,4,3,1,1,14.3062524890482,16.3448825169255,1,8,99.99845
1.0,1,0,0,5.0,845,2.5,10,12,10,6,4,0,0,0,0,0,0,0,10,4,2,0,1,1,14.3062524890482,16.3448825169255,1,8,99.77234
0.0,6,0,0,0.0,0,0.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,12,89.26925
2.0,10,0,0,0.0,0,0.0,12,12,7,6,4,0,0,0,0,0,0,0,19,0,3,0,1,1,14.3062524890482,16.3448825169255,0,12,99.98726
0.0,3,0,0,2.0,1871,1.0,12,12,1,6,4,0,0,0,0,0,0,0,19,2,2,4,1,1,14.3062524890482,16.3448825169255,0,12,99.99218
1.0,1,0,0,2.0,430,2.0,5,12,8,6,4,0,0,0,0,0,0,0,10,0,3,0,2,0,10.0,17.0,1,8,84.628525
1.0,1,0,0,3.0,39,3.0,12,12,7,6,4,0,0,0,0,0,0,0,14,3,2,2,1,1,14.3062524890482,16.3448825169255,1,12,97.40373
0.0,7,0,0,6.0,1028,6.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,12,83.32878
0.0,6,0,0,0.0,0,0.0,9,12,15,6,4,0,0,0,0,0,0,0,2,0,4,4,1,1,14.3062524890482,16.3448825169255,0,8,98.31725
1.0,3,0,0,3.0,1010,3.0,12,12,12,3,4,0,0,0,0,0,0,0,19,2,4,2,1,1,14.3062524890482,16.3448825169255,0,12,99.815
0.0,7,0,0,2.0,1106,2.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,12,99.73975
1.0,3,0,0,10.0,155,5.0,12,12,1,6,5,0,0,0,0,0,0,0,19,2,3,0,1,1,14.3062524890482,16.3448825169255,1,12,99.99917
1.0,3,0,0,8.0,252,2.67,5,12,4,6,4,0,0,0,0,0,0,0,2,2,4,0,1,1,14.3062524890482,16.3448825169255,1,4,99.837204
0.0,6,0,0,0.0,0,0.0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,4,88.277855
1.0,1,0,0,2.0,1683,2.0,12,12,0,6,5,0,0,0,0,0,0,0,19,2,3,1,1,1,14.3062524890482,16.3448825169255,1,12,99.98682
2.0,10,0,0,0.0,0,0.0,5,12,7,6,5,0,0,0,0,0,0,0,2,0,3,4,1,1,14.3062524890482,16.3448825169255,0,8,99.76822
2.0,10,0,0,4.0,1144,1.33,10,12,4,9,5,0,0,0,0,0,0,0,2,2,4,1,1,0,14.0,17.0,0,10,99.97416
1.0,3,0,0,3.0,872,3.0,13,12,5,5,4,0,0,0,0,0,0,0,19,0,3,0,1,1,14.3062524890482,16.3448825169255,0,13,99.99964
0.0,6,0,0,0.0,0,0.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,12,89.26925
1.0,1,1,0,2.0,837,2.0,2,12,10,6,4,0,0,0,0,0,0,0,19,1,2,0,1,1,14.3062524890482,16.3448825169255,1,8,99.839005
0.0,6,0,0,0.0,0,0.0,12,12,4,6,4,0,0,0,0,0,0,0,19,1,3,0,1,1,14.3062524890482,16.3448825169255,0,12,99.998024
0.0,7,0,0,3.0,1757,1.5,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,12,98.4634
1.0,1,0,0,2.0,1108,2.0,5,12,1,6,4,0,0,0,0,0,0,0,10,1,3,0,1,1,14.3062524890482,16.3448825169255,1,8,99.998985
1.0,3,0,0,4.0,1049,4.0,12,12,7,0,4,0,0,0,0,0,0,0,1,3,4,1,1,1,14.3062524890482,16.3448825169255,0,12,98.43234
1.0,3,0,0,5.0,763,5.0,12,12,7,4,4,0,0,0,0,0,0,0,19,2,4,1,1,1,14.3062524890482,16.3448825169255,0,12,99.495346
1.0,1,0,0,2.0,1735,2.0,5,12,0,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,1,4,94.11037
1.0,1,0,0,3.0,1500,3.0,0,12,10,6,4,0,0,0,0,0,0,0,2,0,4,0,1,0,15.0,18.0,1,8,99.99889
1.0,1,0,0,3.0,558,3.0,10,12,17,6,4,0,0,0,0,0,0,0,19,1,5,0,1,1,14.3062524890482,16.3448825169255,1,8,97.74475
1.0,1,0,0,7.0,1434,7.0,5,12,4,6,4,0,0,0,0,0,0,0,19,3,2,1,1,1,14.3062524890482,16.3448825169255,1,4,99.85857
1.0,7,0,0,6.0,1183,3.0,5,12,17,6,4,0,0,0,0,0,0,0,2,0,3,0,1,1,14.3062524890482,16.3448825169255,1,4,99.98996
1.0,3,0,0,2.0,1585,2.0,12,12,7,9,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,12,99.821754
1.0,1,0,0,2.0,1486,2.0,12,12,4,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,1,12,99.84875
0.0,3,0,0,5.0,567,2.5,5,12,9,7,4,0,0,0,0,0,0,0,19,1,3,0,1,1,14.3062524890482,16.3448825169255,0,4,99.99665
0.0,3,1,0,2.0,840,2.0,2,12,6,6,4,0,0,0,0,0,0,0,19,1,4,4,0,2,16.0,12.0,0,1,99.972984
1.0,1,0,0,7.0,1143,3.5,5,12,1,6,4,0,0,0,0,0,0,0,19,2,4,5,1,1,14.3062524890482,16.3448825169255,1,4,98.79177
2.0,3,1,0,0.0,0,0.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,12,99.99316
0.0,7,1,0,2.0,342,2.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,8,95.35598
2.0,10,1,0,0.0,0,0.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,12,99.996826
2.0,14,0,0,1.0,846,1.0,10,12,15,6,4,0,0,0,0,0,0,0,2,0,4,4,1,1,14.3062524890482,16.3448825169255,0,8,99.99233
0.0,3,0,0,3.0,1199,1.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,12,99.97776
0.0,6,0,0,0.0,0,0.0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,4,88.277855
1.0,1,0,0,3.0,206,3.0,12,12,10,6,4,0,0,0,0,0,0,0,19,2,4,2,1,1,14.3062524890482,16.3448825169255,1,12,99.38609
0.0,6,0,0,0.0,0,0.0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,4,88.277855
1.0,3,0,0,3.0,170,3.0,12,12,17,7,5,0,0,0,0,0,0,0,19,2,3,0,1,1,14.3062524890482,16.3448825169255,0,12,99.98696
1.0,1,0,0,3.0,205,3.0,12,34,8,6,4,0,0,0,0,0,0,0,23,3,2,6,1,1,14.3062524890482,16.3448825169255,1,12,97.73284
1.0,3,0,0,7.0,894,3.5,12,12,9,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,1,12,99.99565
2.0,14,0,0,0.0,0,0.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,12,99.99646
2.0,10,0,0,0.0,0,0.0,7,12,7,6,4,0,0,0,0,0,0,0,2,0,4,0,1,0,14.0,19.0,1,8,99.831856
1.0,1,0,0,2.0,1585,2.0,12,12,12,6,5,0,0,0,0,0,0,0,19,2,4,2,1,1,14.3062524890482,16.3448825169255,1,12,99.997986
0.0,3,0,0,2.0,252,2.0,5,12,15,6,4,0,0,0,0,0,0,0,10,2,4,4,1,1,14.3062524890482,16.3448825169255,0,4,99.70958
2.0,14,0,0,0.0,0,0.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,12,99.99646
1.0,3,0,0,4.0,905,4.0,12,12,8,6,4,0,0,0,0,0,0,0,1,3,3,0,1,1,14.3062524890482,16.3448825169255,1,12,99.91743
0.0,3,0,0,8.0,88,8.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,12,98.838165
1.0,1,0,0,3.0,112,3.0,12,12,4,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,1,12,91.55797
1.0,1,0,0,19.0,312,2.38,12,12,4,6,4,0,0,0,0,0,0,0,19,2,3,0,1,1,14.3062524890482,16.3448825169255,1,12,99.94399
1.0,7,0,0,8.0,914,2.67,5,12,18,6,4,0,0,0,0,0,0,0,19,1,3,1,1,1,14.3062524890482,16.3448825169255,1,4,99.97418
0.0,6,0,0,0.0,0,0.0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,4,88.277855
2.0,14,0,0,0.0,0,0.0,12,12,15,6,4,0,0,0,0,0,0,0,10,2,4,4,1,1,14.3062524890482,16.3448825169255,0,8,99.994835
2.0,10,0,0,0.0,0,0.0,5,12,7,6,1,0,0,0,0,0,0,0,19,2,2,0,1,1,14.3062524890482,16.3448825169255,0,4,99.9936
1.0,3,0,0,9.0,87,4.5,12,12,4,3,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,12,96.13423
2.0,14,0,0,0.0,0,0.0,12,12,7,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,12,99.985634
1.0,1,0,0,4.0,1237,2.0,12,12,12,6,5,0,0,0,0,0,0,0,19,2,4,2,1,1,14.3062524890482,16.3448825169255,1,12,99.99608
1.0,3,0,0,3.0,1590,3.0,12,12,8,3,4,0,0,0,0,0,0,0,19,1,3,2,1,1,14.3062524890482,16.3448825169255,0,12,99.99578
1.0,3,0,0,5.0,1436,2.5,5,12,7,8,4,0,0,0,0,0,0,0,19,2,4,3,1,1,14.3062524890482,16.3448825169255,0,4,95.8632
2.0,14,0,0,0.0,0,0.0,3,12,15,6,4,0,0,0,0,0,0,0,2,2,4,4,1,1,14.3062524890482,16.3448825169255,0,2,99.94935
1.0,3,0,0,4.0,709,4.0,10,12,6,7,4,0,0,0,0,0,0,0,19,2,2,0,1,1,14.3062524890482,16.3448825169255,0,8,99.56872
1.0,1,0,0,3.0,89,3.0,5,12,12,6,4,0,0,0,0,0,0,0,19,1,3,3,1,1,14.3062524890482,16.3448825169255,1,4,99.85941
2.0,10,0,0,0.0,0,0.0,12,12,4,6,4,0,0,0,0,0,0,0,19,0,3,1,1,1,14.3062524890482,16.3448825169255,0,12,99.95996
0.0,6,0,0,0.0,0,0.0,5,12,15,6,4,0,0,0,0,0,0,0,19,0,3,0,1,1,14.3062524890482,16.3448825169255,0,4,98.92357
1.0,1,0,0,2.0,1680,2.0,12,12,7,3,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,12,97.827805
0.0,6,0,0,0.0,0,0.0,5,12,15,6,4,0,0,0,0,0,0,0,19,0,3,0,1,1,14.3062524890482,16.3448825169255,0,4,98.92357
1.0,3,0,0,8.0,1620,4.0,5,12,0,2,4,0,0,0,0,0,0,0,19,0,3,5,1,1,14.3062524890482,16.3448825169255,0,4,99.99975
1.0,7,0,0,7.0,845,7.0,3,12,10,3,4,0,0,0,0,0,0,0,2,0,3,5,1,0,15.0,19.0,0,2,99.987625
1.0,1,0,0,2.0,267,2.0,12,12,3,6,4,0,0,0,0,0,0,0,10,2,4,0,1,1,14.3062524890482,16.3448825169255,1,8,99.658005
0.0,1,0,0,4.0,1054,1.33,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,4,98.19414
1.0,1,0,0,3.0,1101,3.0,12,12,1,6,4,0,0,0,0,0,0,0,19,0,3,0,1,1,14.3062524890482,16.3448825169255,1,12,99.999596
1.0,3,0,0,2.0,1507,2.0,12,12,17,8,4,0,0,0,0,0,0,0,1,3,2,5,1,1,14.3062524890482,16.3448825169255,0,12,99.93394
1.0,7,0,0,8.0,387,8.0,12,12,1,6,4,0,0,0,0,0,0,0,19,0,3,0,1,1,14.3062524890482,16.3448825169255,1,12,99.98504
1.0,1,0,0,2.0,1380,2.0,12,12,10,2,4,0,0,0,0,0,0,0,19,2,4,1,1,1,14.3062524890482,16.3448825169255,0,12,99.68974
1.0,1,0,0,5.0,1880,5.0,5,12,1,6,4,0,0,0,0,0,0,0,19,0,3,0,1,1,14.3062524890482,16.3448825169255,1,4,99.99977
1.0,1,0,0,10.0,568,5.0,12,12,10,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,1,12,99.666504
0.0,7,0,0,4.0,1082,4.0,10,12,15,6,4,0,0,0,0,0,0,0,19,3,2,1,1,1,14.3062524890482,16.3448825169255,0,8,98.587456
1.0,1,0,0,4.0,30,2.0,5,12,0,3,4,0,0,0,0,0,0,0,19,0,3,5,1,1,14.3062524890482,16.3448825169255,0,4,99.26822
1.0,1,0,0,4.0,980,2.0,10,12,10,6,4,0,0,0,0,0,0,0,1,3,2,0,1,1,14.3062524890482,16.3448825169255,1,10,99.89718
1.0,1,0,0,4.0,1886,2.0,5,12,12,6,4,0,0,0,0,0,0,0,19,2,4,5,1,1,14.3062524890482,16.3448825169255,1,4,99.851425
1.0,3,0,0,9.0,185,3.0,5,12,12,3,4,0,0,0,0,0,0,0,2,2,2,5,1,1,14.3062524890482,16.3448825169255,0,4,99.94034
2.0,10,0,0,0.0,0,0.0,12,12,12,6,5,0,0,0,0,0,0,0,19,2,3,4,1,1,14.3062524890482,16.3448825169255,0,12,99.999725
2.0,10,0,0,0.0,0,0.0,12,12,4,6,5,0,0,0,0,0,0,0,19,2,3,4,1,1,14.3062524890482,16.3448825169255,0,12,99.99937
2.0,10,0,0,0.0,0,0.0,12,12,10,6,5,0,0,0,0,0,0,0,19,2,3,4,1,1,14.3062524890482,16.3448825169255,0,12,99.99813
0.0,6,0,0,0.0,0,0.0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,4,88.277855
2.0,10,0,0,0.0,0,0.0,12,12,12,6,5,0,0,0,0,0,0,0,19,2,3,4,1,1,14.3062524890482,16.3448825169255,0,12,99.999725
2.0,10,0,0,0.0,0,0.0,12,12,8,6,5,0,0,0,0,0,0,0,19,2,3,4,1,1,14.3062524890482,16.3448825169255,0,12,99.99966
2.0,10,0,0,0.0,0,0.0,12,12,12,6,5,0,0,0,0,0,0,0,2,0,3,4,1,0,15.0,19.0,0,8,99.95882
2.0,10,0,0,0.0,0,0.0,3,12,4,6,5,0,0,0,0,0,0,0,2,0,3,4,1,1,14.3062524890482,16.3448825169255,0,2,99.99274
0.0,6,0,0,0.0,0,0.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,12,99.96108
2.0,10,0,0,0.0,0,0.0,12,12,0,6,5,0,0,0,0,0,0,0,19,2,3,4,1,1,14.3062524890482,16.3448825169255,0,12,99.9527
2.0,10,0,0,0.0,0,0.0,12,12,7,6,5,0,0,0,0,0,0,0,19,2,3,4,1,1,14.3062524890482,16.3448825169255,0,12,99.99941
2.0,10,0,0,0.0,0,0.0,12,12,1,6,5,0,0,0,0,0,0,0,19,2,3,4,1,1,14.3062524890482,16.3448825169255,0,12,99.9841
2.0,10,0,0,0.0,0,0.0,12,12,10,6,5,0,0,0,0,0,0,0,19,2,3,4,1,1,14.3062524890482,16.3448825169255,0,12,99.99813
2.0,10,0,0,0.0,0,0.0,12,12,4,6,5,0,0,0,0,0,0,0,19,2,3,4,1,1,14.3062524890482,16.3448825169255,0,12,99.99937
1.0,1,0,0,2.0,1486,2.0,12,12,8,6,4,0,0,0,0,0,0,0,19,2,4,2,1,1,14.3062524890482,16.3448825169255,1,12,99.775604
